2026-02-15 16:57:49.6|Info|FluentMigrator.Runner.MigrationRunner|CreateTable History
2026-02-15 16:57:49.6|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "History" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "IndexerId" INTEGER NOT NULL, "Date" DATETIME NOT NULL, "Data" TEXT NOT NULL, "EventType" INTEGER, "DownloadId" TEXT)
2026-02-15 16:57:49.6|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0231014s
2026-02-15 16:57:49.7|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex History (DownloadId)
2026-02-15 16:57:49.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_History_DownloadId" ON "History" ("DownloadId" ASC)
2026-02-15 16:57:49.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.020739s
2026-02-15 16:57:49.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Notifications
2026-02-15 16:57:49.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Notifications" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Settings" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "ConfigContract" TEXT, "Tags" TEXT, "OnHealthIssue" INTEGER NOT NULL, "IncludeHealthWarnings" INTEGER NOT NULL)
2026-02-15 16:57:49.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.024333s
2026-02-15 16:57:49.8|Info|FluentMigrator.Runner.MigrationRunner|CreateTable ScheduledTasks
2026-02-15 16:57:49.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "ScheduledTasks" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "TypeName" TEXT NOT NULL, "Interval" INTEGER NOT NULL, "LastExecution" DATETIME NOT NULL, "LastStartTime" DATETIME)
2026-02-15 16:57:49.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0234528s
2026-02-15 16:57:49.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex ScheduledTasks (TypeName)
2026-02-15 16:57:49.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_ScheduledTasks_TypeName" ON "ScheduledTasks" ("TypeName" ASC)
2026-02-15 16:57:49.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0266834s
2026-02-15 16:57:49.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Indexers
